the_geom,cartodb_id,socrata_id,on_street_name,cross_street_name,date_time,latitude,longitude,borough,zip_code,crash_count,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,number_of_pedestrian_injured,number_of_pedestrian_killed,number_of_persons_injured,number_of_persons_killed,contributing_factors,vehicle_types
0101000020E6100000E0F76F5E9C8A52C086C613419C4B4440,3508659,4712048,RICHMOND AVENUE,,2024-03-24 13:15:00+00,40.590706,-74.165794,Staten Island,,1,0,0,1,0,0,0,1,0,"Driver Inexperience,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000601F9DBAF28952C05167EE21E14D4440,3508674,4712101,VICTORY BOULEVARD,,2024-03-24 15:35:00+00,40.608433,-74.15544,Staten Island,,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E610000082A8FB00A48B52C0CEDF8442044E4440,3509130,4712109,WEST SHORE EXPRESSWAY,,2024-03-24 14:11:00+00,40.609505,-74.181885,Staten Island,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Sedan,Sedan"
0101000020E610000071033E3F8C8B52C03524EEB1F4454440,3508962,4712532,ARDEN AVENUE,,2024-03-25 14:55:00+00,40.54653,-74.180435,Staten Island,10312.0,1,0,0,1,0,0,0,1,0,"Turning Improperly,Unspecified","Sedan,Sedan"
0101000020E6100000E0F76F5E9C8A52C086C613419C4B4440,3509074,4712392,RICHMOND AVENUE,,2024-03-25 15:35:00+00,40.590706,-74.165794,Staten Island,,1,0,0,5,0,0,0,5,0,"Driver Inattention/Distraction,Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan,Sedan"
0101000020E6100000AE64C746208A52C0575BB1BFEC4E4440,3509127,4712187,,637       GOETHALS ROAD NORTH,2024-03-24 19:24:00+00,40.6166,-74.15822,Staten Island,,1,0,0,1,0,0,0,1,0,"Lost Consciousness,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000624A24D1CB8A52C03E95D39E924F4440,3509007,4712391,,961       GOETHALS ROAD NORTH,2024-03-25 15:21:00+00,40.621662,-74.16869,Staten Island,,1,0,0,3,0,0,0,3,0,Fatigued/Drowsy,Bus
0101000020E61000001DACFF73988552C074EFE192E3524440,3508948,4712584,WESTERVELT AVENUE,,2024-03-25 06:57:00+00,40.64757,-74.08743,Staten Island,10301.0,1,0,0,1,0,0,0,1,0,"Alcohol Involvement,Unspecified","Sedan,Sedan"
0101000020E6100000A79201A08A8552C08E75711B0D4C4440,3509406,4713188,HYLAN BOULEVARD,,2024-03-26 22:10:00+00,40.59415,-74.086586,Staten Island,10305.0,1,0,0,2,0,0,0,2,0,"Driver Inexperience,Driver Inattention/Distraction","Sedan,Sedan"
0101000020E6100000C7681D554D8652C06E3480B7404E4440,3509403,4712805,CLOVE ROAD,,2024-03-26 17:00:00+00,40.61135,-74.09847,Staten Island,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified",Station Wagon/Sport Utility Vehicle
0101000020E610000022FDF675E08452C0A79201A08A514440,3509402,4713040,,201       BAY STREET,2024-03-26 16:38:00+00,40.637043,-74.0762,Staten Island,10301.0,1,0,0,1,0,0,0,1,0,"Failure to Yield Right-of-Way,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Taxi"
0101000020E610000065DF15C1FF8852C0E1B4E0455F4D4440,3509815,4713100,WOOLLEY AVENUE,,2024-03-28 08:00:00+00,40.60447,-74.14061,Staten Island,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000007EA99F37158F52C0BA4E232D95434440,3509997,4713029,,2965      VETERANS ROAD WEST,2024-03-27 09:00:00+00,40.52799,-74.23567,Staten Island,10309.0,1,0,0,2,0,0,0,2,0,Lost Consciousness,Sedan
0101000020E6100000F7065F984C8952C08257CB9D99464440,3510105,4713023,GREAT KILLS ROAD,,2024-03-27 14:50:00+00,40.551563,-74.1453,Staten Island,10308.0,1,0,0,0,0,1,0,1,0,Unspecified,Station Wagon/Sport Utility Vehicle
0101000020E61000005F7F129F3B8752C07D93A641D14C4440,3510170,4712818,TODT HILL ROAD,,2024-03-26 18:45:00+00,40.600136,-74.113014,Staten Island,10304.0,1,0,0,2,0,0,0,2,0,"Driver Inattention/Distraction,Unspecified","Sedan,Sedan"
0101000020E6100000FFEC478AC88A52C0ABB35A608F4F4440,3509897,4713101,SOUTH AVENUE,,2024-03-28 08:40:00+00,40.621563,-74.16849,Staten Island,,1,0,0,1,0,0,0,1,0,"Unsafe Lane Changing,Unspecified","Sedan,Sedan"
0101000020E6100000596DFE5F758652C0B79BE09BA64B4440,3510010,4713062,RICHMOND ROAD,,2024-03-27 14:50:00+00,40.591022,-74.100914,Staten Island,10304.0,1,0,0,3,0,0,0,3,0,"Unsafe Speed,Unspecified,Unspecified,Unspecified,Unspecified","Flat Bed,Sedan,Sedan,Omni Bus,Sedan"
0101000020E6100000C2172653058552C0F296AB1F9B4C4440,3509975,4712822,HYLAN BOULEVARD,,2024-03-27 07:44:00+00,40.598484,-74.07845,Staten Island,10305.0,1,0,0,2,0,0,0,2,0,"Traffic Control Disregarded,Traffic Control Disregarded","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000004F58E201658452C0DD60A8C30A4F4440,3510047,4713043,BAY STREET,,2024-03-27 18:30:00+00,40.617516,-74.068665,Staten Island,,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Sedan
0101000020E6100000130F289B728952C041EF8D2100504440,3509847,4713081,,1761      FOREST AVENUE,2024-03-28 00:00:00+00,40.625004,-74.14762,Staten Island,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Moped"
0101000020E61000006C26DF6C738552C04209336DFF524440,3509855,4713303,,300       RICHMOND TERRACE,2024-03-28 15:40:00+00,40.64842,-74.08517,Staten Island,10301.0,1,0,0,1,0,0,0,1,0,"Drugs (illegal),Unspecified","Sedan,Sedan"
0101000020E6100000E8137992748952C00000000000504440,3509933,4713102,,1766      FOREST AVENUE,2024-03-28 08:50:00+00,40.625,-74.14774,Staten Island,,1,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Bike"
0101000020E6100000C7681D554D8652C06E3480B7404E4440,3510028,4712804,CLOVE ROAD,,2024-03-27 08:00:00+00,40.61135,-74.09847,Staten Island,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Sedan"
0101000020E6100000D49AE61DA78C52C06C94F59B89474440,3510426,4713894,ARTHUR KILL ROAD,,2024-03-29 21:31:00+00,40.558887,-74.1977,Staten Island,10312.0,1,0,0,2,0,0,0,2,0,"Other Vehicular,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E6100000B3295778978952C0E02D90A0F84D4440,3510429,4714076,STATEN ISLAND EXPRESSWAY,,2024-03-29 16:19:00+00,40.60915,-74.14987,Staten Island,,1,0,0,1,0,0,0,1,0,"Drugs (illegal),Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E6100000C767B27F9E8A52C04F232D95B7474440,3510583,4713964,ARTHUR KILL ROAD,,2024-03-28 13:04:00+00,40.56029,-74.165924,Staten Island,10312.0,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Sedan
0101000020E61000002592E865148952C0F72004E44B4C4440,3510619,4714016,FOREST HILL ROAD,,2024-03-27 18:32:00+00,40.596066,-74.14187,Staten Island,,1,0,0,1,0,0,0,1,0,"Unsafe Speed,Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E6100000B2BAD573D28952C0D0B359F5B94A4440,3510593,4713098,NOME AVENUE,,2024-03-28 06:15:00+00,40.5838,-74.15347,Staten Island,,1,0,0,1,0,0,0,1,0,"Lost Consciousness,Unspecified","Sedan,Sedan"
0101000020E6100000E275FD82DD8A52C0D656EC2FBB474440,3510324,4713844,,3231      RICHMOND AVENUE,2024-03-30 00:40:00+00,40.5604,-74.16977,Staten Island,10312.0,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,
0101000020E6100000F12E17F19D8C52C03CBCE7C072424440,3510418,4713893,HYLAN BOULEVARD,,2024-03-29 12:55:00+00,40.519127,-74.19714,Staten Island,10309.0,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Sedan
0101000020E6100000575BB1BFEC8952C0975643E21E514440,3510491,4713680,VANPELT AVENUE,,2024-03-29 15:19:00+00,40.633755,-74.155075,Staten Island,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
