the_geom,cartodb_id,socrata_id,on_street_name,cross_street_name,date_time,latitude,longitude,borough,zip_code,crash_count,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,number_of_pedestrian_injured,number_of_pedestrian_killed,number_of_persons_injured,number_of_persons_killed,contributing_factors,vehicle_types
0101000020E6100000C74B3789417A52C0D847A7AE7C624440,3478398,4690933,STEINWAY STREET,,2023-12-26 17:09:00+00,40.76943,-73.91025,Queens,,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
0101000020E6100000D49AE61DA77A52C0ADBF2500FF604440,3478371,4690378,,43-07     BROADWAY,2023-12-26 21:18:00+00,40.757782,-73.91645,Queens,11103,1,0,0,1,0,0,0,1,0,"Turning Improperly,Passing or Lane Usage Improper","Station Wagon/Sport Utility Vehicle,Motorcycle"
0101000020E6100000BA313D61897252C01CCEFC6A0E584440,3478373,4690609,LINDEN BOULEVARD,,2023-12-26 20:52:00+00,40.68794,-73.789635,Queens,11434,1,0,0,1,0,0,0,1,0,"Traffic Control Disregarded,Unsafe Speed","Sedan,Sedan"
0101000020E6100000FB743C66A07452C04C89247A19554440,3478345,4689983,BELT PARKWAY,,2023-12-26 02:55:00+00,40.66484,-73.82229,Queens,,1,0,0,1,0,0,0,1,0,"Following Too Closely,Unspecified","Sedan,Sedan"
0101000020E6100000C173EFE1927452C069520ABABD644440,3478351,4690433,14 AVENUE,,2023-12-26 09:05:00+00,40.78704,-73.821465,Queens,11357,1,0,0,1,0,0,0,1,0,"Driver Inexperience,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Dump"
0101000020E6100000E0675C38107452C079211D1EC2644440,3478418,4690291,CROSS ISLAND PARKWAY,,2023-12-25 07:00:00+00,40.787174,-73.81349,Queens,,1,0,0,1,0,0,0,1,0,Reaction to Uninvolved Vehicle,Sedan
0101000020E6100000C02154A9D97352C0AC5626FC525B4440,3478457,4689823,150 STREET,,2023-12-25 02:00:00+00,40.71347,-73.81016,Queens,11435,1,0,0,2,0,0,0,2,0,"Traffic Control Disregarded,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000D46531B1F96E52C059349D9D0C5C4440,3478422,4689875,,220-24    JAMAICA AVENUE,2023-12-25 07:50:00+00,40.719135,-73.73399,Queens,11428,1,0,0,2,0,0,0,2,0,"Fell Asleep,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E61000009C508880437352C02A91442FA3584440,3478445,4689920,LAKEWOOD AVENUE,,2023-12-25 10:22:00+00,40.69248,-73.800995,Queens,11435,1,0,0,2,0,0,0,2,0,"View Obstructed/Limited,View Obstructed/Limited","Sedan,Sedan"
0101000020E6100000312592E8657052C0A565A4DE535B4440,3478519,4690793,204 STREET,,2023-12-20 19:45:00+00,40.713497,-73.75622,Queens,11423,1,0,0,2,0,0,0,2,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Sedan,Sedan"
0101000020E61000002063EE5A427052C04C378941605B4440,3478327,4690463,JAMAICA AVENUE,,2023-12-26 08:00:00+00,40.713875,-73.75405,Queens,11423,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Sedan"
0101000020E61000001C7C6132557252C0153944DC9C5A4440,3478390,4690155,,173-17    JAMAICA AVENUE,2023-12-26 02:00:00+00,40.707912,-73.78645,Queens,11432,1,0,0,1,0,0,0,1,0,"Unsafe Speed,Unspecified","Sedan,Moped"
0101000020E6100000062FFA0AD26E52C065C22FF5F3564440,3478442,4689955,,130-03    236 STREET,2023-12-25 22:00:00+00,40.67932,-73.73157,Queens,11422,1,0,0,1,0,0,0,1,0,Brakes Defective,Sedan
0101000020E6100000B936548CF37352C0B01C2103795A4440,3478444,4690293,,144-45    87 AVENUE,2023-12-25 15:45:00+00,40.706818,-73.81174,Queens,11435,1,0,0,1,0,0,0,1,0,"Passing Too Closely,Unspecified,Unspecified","Sedan,Sedan,Sedan"
0101000020E6100000742497FF907852C06ABE4A3E765F4440,3478408,4690691,BAXTER AVENUE,,2023-12-25 13:55:00+00,40.745796,-73.88385,Queens,11373,1,0,0,1,0,0,0,1,0,"Driver Inexperience,Unspecified,Unspecified","Moped,Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E6100000FBCBEEC9C37452C0342F87DD77624440,3478478,4690758,32 AVENUE,,2023-12-23 14:30:00+00,40.769283,-73.82445,Queens,,1,0,0,1,0,0,0,1,0,"Traffic Control Disregarded,Unspecified,Unspecified","Sedan,Sedan,Sedan"
0101000020E6100000E7FBA9F1D27352C07DCC07043A614440,3478476,4690276,156 STREET,,2023-12-23 19:29:00+00,40.759583,-73.80975,Queens,11355,1,0,0,1,0,0,0,1,0,"Unsafe Speed,Unspecified,Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000CFF753E3A57352C0BD344580D3594440,3478344,4690304,JAMAICA AVENUE,,2023-12-26 15:50:00+00,40.701767,-73.807,Queens,11435,1,0,0,0,0,1,0,1,0,,Station Wagon/Sport Utility Vehicle
0101000020E61000006E30D461857152C0B6BC72BD6D624440,3478412,4690379,35 AVENUE,,2023-12-25 12:10:00+00,40.768974,-73.773766,Queens,11361,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Box Truck"
0101000020E6100000C3B645990D7652C0F6B704E09F5A4440,3466548,4681407,JACKIE ROBINSON PKWY,,2023-11-22 09:46:00+00,40.708004,-73.84458,Queens,,1,0,0,4,0,0,0,4,0,"Unsafe Lane Changing,Unspecified,Unspecified,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000006AC18BBE827752C0153C855CA95F4440,3479245,4691303,97 STREET,,2023-12-23 14:14:00+00,40.747356,-73.867355,Queens,11368,1,1,0,0,0,0,0,1,0,"Unspecified,Unspecified","Bike,Sedan"
0101000020E6100000FD135CACA87752C0A6ED5F5969624440,3479016,4690845,23 AVENUE,,2023-12-27 20:30:00+00,40.76884,-73.86967,Queens,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Pick-up Truck,Sedan"
0101000020E6100000B48EAA26887652C0876C205D6C5E4440,3479026,4690786,108 STREET,,2023-12-27 17:25:00+00,40.737682,-73.85206,Queens,,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
0101000020E610000038BEF6CC927A52C0D97C5C1B2A5E4440,3479050,4690861,BROOKLYN QUEENS EXPRESSWAY,,2023-12-27 09:49:00+00,40.73566,-73.91521,Queens,,1,0,0,3,0,0,0,3,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel"
0101000020E61000006DFFCA4A937852C05B28999CDA614440,3479022,4690441,,85-05     ASTORIA BOULEVARD,2023-12-27 09:15:00+00,40.764484,-73.88399,Queens,11369,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
0101000020E6100000EA5BE674597852C0616C21C841614440,3478969,4690835,88 STREET,,2023-12-27 18:20:00+00,40.75982,-73.88046,Queens,11369,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Moped,Station Wagon/Sport Utility Vehicle"
0101000020E6100000D9942BBCCB6F52C04277499C155D4440,3479105,4690645,217 STREET,,2023-12-27 22:31:00+00,40.727222,-73.74681,Queens,11427,1,0,0,0,0,1,0,1,0,,
0101000020E61000000C76C3B6457952C0B324404D2D5F4440,3479005,4690885,,41-29     70 STREET,2023-12-27 09:00:00+00,40.74357,-73.89488,Queens,11377,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
0101000020E61000003AE97DE36B7152C0335019FF3E574440,3479048,4690614,BAISLEY BOULEVARD,,2023-12-27 17:43:00+00,40.68161,-73.77221,Queens,,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,
0101000020E61000004D10751F807552C0363B527DE7574440,3479193,4691493,,101-22    107 STREET,2023-12-26 08:30:00+00,40.686752,-73.835945,Queens,11416,1,0,0,1,0,0,0,1,0,"Unsafe Speed,Failure to Yield Right-of-Way","Sedan,Sedan"
0101000020E61000001A51DA1B7C7952C0AAEFFCA204614440,3479212,4691555,31 AVENUE,,2023-12-25 00:00:00+00,40.757954,-73.8982,Queens,11377,1,0,0,5,0,0,0,5,0,"Traffic Control Disregarded,Unspecified","Taxi,Sedan"
0101000020E6100000F7AE415F7A7B52C02B137EA99F5F4440,3479163,4690222,SKILLMAN AVENUE,,2023-12-26 12:21:00+00,40.74706,-73.929344,Queens,11101,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Motorcycle"
0101000020E61000000B5D8940F57152C0F46F97FDBA574440,3479195,4691600,166 STREET,,2023-12-26 23:33:00+00,40.685394,-73.780594,Queens,11434,1,0,0,0,0,1,0,1,0,Traffic Control Disregarded,
0101000020E61000000951BEA0857452C0C7B8E2E2A85C4440,3479119,4690551,73 TERRACE,,2023-12-27 19:53:00+00,40.723904,-73.820656,Queens,11367,1,0,0,0,0,1,0,1,0,,
0101000020E6100000C45F9335EA7B52C0573ECBF3E05E4440,3479276,4691071,48 AVENUE,,2023-12-22 13:08:00+00,40.74124,-73.93617,Queens,11101,1,0,0,6,0,0,0,6,0,"Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified","Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000DEB06D51667952C06AF7AB00DF5F4440,3479200,4691073,69 STREET,,2023-12-25 12:04:00+00,40.748993,-73.89687,Queens,11377,1,0,0,1,0,0,0,1,0,"Passing or Lane Usage Improper,Unspecified",Station Wagon/Sport Utility Vehicle
0101000020E61000008272DBBE477152C0605B3FFD67554440,3478948,4690600,BELT PARKWAY,,2023-12-27 17:00:00+00,40.667236,-73.770004,Queens,,1,0,0,4,0,0,0,4,0,"Unspecified,Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000AA4885B1857252C013D55B035B554440,3479042,4690605,NORTH CONDUIT AVENUE,,2023-12-27 15:20:00+00,40.66684,-73.78941,Queens,11434,1,0,0,1,0,0,0,1,0,"Traffic Control Disregarded,Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000007094BC3AC77452C0DD4598A25C584440,3479247,4691408,,120-20    101 AVENUE,2023-12-23 21:36:00+00,40.690327,-73.82466,Queens,11419,1,0,0,3,0,0,0,3,0,"Following Too Closely,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000006BD44334BA7552C037E0F3C308594440,3479248,4691532,108 STREET,,2023-12-23 20:27:00+00,40.69558,-73.83949,Queens,,1,1,0,0,0,0,0,1,0,"Traffic Control Disregarded,Traffic Control Disregarded","Station Wagon/Sport Utility Vehicle,E-Bike"
0101000020E6100000B21188D7F57152C025AE635C71554440,3479332,4691597,ROCKAWAY BOULEVARD,,2023-12-10 12:50:00+00,40.667522,-73.78063,Queens,11434,1,0,0,1,0,0,0,1,0,"Other Vehicular,Driver Inattention/Distraction","Sedan,Sedan"
0101000020E6100000EF552B137E7352C00DAB7823F3584440,3479145,4690156,WALTHAM STREET,,2023-12-26 09:17:00+00,40.69492,-73.80457,Queens,11435,1,0,0,1,0,0,0,1,0,"Traffic Control Disregarded,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E610000077BE9F1A2F7552C08F17D2E121584440,3479302,4691513,113 STREET,,2023-12-19 19:00:00+00,40.688534,-73.831,Queens,11419,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Sedan
0101000020E6100000A99F3715A97052C0ED9925016A564440,3479204,4691602,137 AVENUE,,2023-12-25 03:30:00+00,40.67511,-73.76032,Queens,11413,1,0,0,1,0,0,0,1,0,"Fell Asleep,Unspecified,Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000BCB376DB857052C0868DB27E33554440,3479112,4691241,SOUTH CONDUIT AVENUE,,2023-12-27 16:45:00+00,40.665634,-73.75817,Queens,11413,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000008B321B64927152C04128EFE368624440,3479074,4690638,,213-01    35 AVENUE,2023-12-27 18:21:00+00,40.768826,-73.77456,Queens,11363,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified,Unspecified,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle,Pick-up Truck,Station Wagon/Sport Utility Vehicle"
0101000020E6100000A032FE7DC67452C08B8D791D71644440,3479127,4690425,WHITESTONE EXPRESSWAY,,2023-12-26 03:30:00+00,40.784702,-73.824615,Queens,,1,0,0,1,0,0,0,1,0,"Following Too Closely,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E6100000AF42CA4FAA6F52C01CB62DCA6C604440,3478987,4690382,LONG ISLAND EXPRESSWAY,,2023-12-27 05:14:00+00,40.75332,-73.74477,Queens,,1,0,0,1,0,0,0,1,0,Unspecified,Convertible
0101000020E6100000931D1B81786F52C01B649291B3604440,3479134,4690647,LONG ISLAND EXPRESSWAY,,2023-12-26 08:30:00+00,40.75548,-73.74173,Queens,,1,0,0,4,0,0,0,4,0,"Following Too Closely,Following Too Closely,Aggressive Driving/Road Rage","Carry All,Station Wagon/Sport Utility Vehicle"
0101000020E61000004512BD8C626D52C04C1AA375545D4440,3478955,4690599,256 STREET,,2023-12-27 17:35:00+00,40.72914,-73.70914,Queens,11001,1,0,0,3,0,0,0,3,0,"Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000000CCD751A696D52C087A2409FC85F4440,3478989,4691095,263 STREET,,2023-12-27 18:30:00+00,40.74831,-73.70954,Queens,,1,0,0,0,0,1,0,1,0,View Obstructed/Limited,Station Wagon/Sport Utility Vehicle
0101000020E6100000C9B08A37327152C0514CDE00335B4440,3479076,4690537,191 STREET,,2023-12-27 08:55:00+00,40.712494,-73.76869,Queens,11423,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Sedan
0101000020E61000001E1B81785D6F52C0982F2FC03E584440,3479100,4690617,223 STREET,,2023-12-27 18:30:00+00,40.689415,-73.74008,Queens,,1,0,0,1,0,0,0,1,0,"Failure to Yield Right-of-Way,Unspecified",Station Wagon/Sport Utility Vehicle
0101000020E610000029B34126197552C0CCF10A444F5A4440,3479241,4691520,BREVOORT STREET,,2023-12-24 18:55:00+00,40.705544,-73.82966,Queens,11415,1,0,0,0,0,1,0,1,0,Passing Too Closely,
0101000020E6100000EE5A423EE87452C06FD8B628B3594440,3479185,4691509,,123-19    JAMAICA AVENUE,2023-12-26 18:07:00+00,40.70078,-73.826675,Queens,11418,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified,Unspecified","Sedan,Sedan,Sedan"
0101000020E6100000F73B1405FA7052C01D03B2D7BB574440,3479182,4691144,120 AVENUE,,2023-12-26 11:55:00+00,40.68542,-73.76526,Queens,11434,1,0,0,1,0,0,0,1,0,"Other Vehicular,Driver Inattention/Distraction,Other Vehicular","Sedan,Sedan,Sedan"
0101000020E61000005E68AED3487552C0AE47E17A145A4440,3479209,4691518,,84-34     LEFFERTS BOULEVARD,2023-12-25 20:30:00+00,40.70375,-73.83257,Queens,11415,1,1,0,0,0,0,0,1,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified","Station Wagon/Sport Utility Vehicle,Bike"
0101000020E610000015A930B6107452C01990BDDEFD5B4440,3479120,4690523,,149-19    UNION TURNPIKE,2023-12-27 08:04:00+00,40.718685,-73.81352,Queens,11367,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000D3C1FA3F877052C0D3A414747B594440,3478995,4690608,196 STREET,,2023-12-27 16:54:00+00,40.69908,-73.758255,Queens,11412,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
0101000020E6100000D82AC1E2707452C059518369185A4440,3479211,4691522,135 STREET,,2023-12-25 20:24:00+00,40.70387,-73.81939,Queens,11418,1,0,0,1,0,0,0,1,0,"Following Too Closely,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E61000008E9257E7187452C0F0332E1C08614440,3479176,4690438,149 STREET,,2023-12-26 12:54:00+00,40.75806,-73.81402,Queens,,1,0,0,3,0,0,0,3,0,"Traffic Control Disregarded,Unspecified","Sedan,Sedan"
0101000020E6100000BA490C022B7952C07F8461C0925F4440,3479097,4690704,,72-19     ROOSEVELT AVENUE,2023-12-27 16:30:00+00,40.746666,-73.89325,Queens,11372,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Motorcycle,Sedan"
0101000020E6100000CD58349D9D7452C0B2DAFCBFEA604440,3479083,4690765,FRANKLIN AVENUE,,2023-12-27 02:07:00+00,40.757164,-73.82212,Queens,,1,0,0,0,0,1,0,1,0,Unspecified,Station Wagon/Sport Utility Vehicle
0101000020E610000028F224E99A7952C071395E81E85D4440,3479033,4690384,65 PLACE,,2023-12-27 00:45:00+00,40.733658,-73.90008,Queens,11378,1,0,0,2,0,0,0,2,0,"Fell Asleep,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E61000004F1E166A4D7952C0F3C98AE1EA5C4440,3478973,4690919,GRAND AVENUE,,2023-12-27 19:15:00+00,40.725918,-73.89535,Queens,,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,
0101000020E610000020EF552B137A52C00D36751E155D4440,3479064,4690865,MAURICE AVENUE,,2023-12-27 05:19:00+00,40.727207,-73.90742,Queens,,1,0,0,1,0,0,0,1,0,"Traffic Control Disregarded,Unspecified","Tractor Truck Diesel,Sedan"
0101000020E610000010751F80D47A52C048F8DEDFA05D4440,3479139,4690352,48 STREET,,2023-12-26 19:45:00+00,40.731472,-73.91922,Queens,11378,1,0,0,2,0,0,0,2,0,"Driver Inattention/Distraction,Unspecified","Sedan,Tractor Truck Diesel"
0101000020E610000064E94317D47552C08FE1B19FC55A4440,3479249,4691492,JACKIE ROBINSON PKWY,,2023-12-23 18:45:00+00,40.709156,-73.84107,Queens,,1,0,0,1,0,0,0,1,0,"Following Too Closely,Following Too Closely,Following Too Closely","Sedan,Sedan,Sedan"
0101000020E61000002F17F19D987652C0BADA8AFD65574440,3479236,4691457,87 STREET,,2023-12-24 19:49:00+00,40.6828,-73.853065,Queens,11416,1,0,0,2,0,0,0,2,0,"Following Too Closely,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000454772F90F7752C078962023A0584440,3479283,4691508,,84-23     JAMAICA AVENUE,2023-12-21 15:00:00+00,40.692387,-73.86035,Queens,11421,1,0,0,1,0,0,0,1,0,"Turning Improperly,Unspecified,Unspecified",Sedan
0101000020E6100000E6577380606E52C0912C6002B75C4440,3479885,4690843,JAMAICA AVENUE,,2023-12-28 10:01:00+00,40.724335,-73.72464,Queens,11426,1,0,0,2,0,0,0,2,0,"Brakes Defective,Unspecified,Unspecified,Unspecified,Unspecified","Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E6100000A69BC420B06E52C076A6D0798D614440,3479768,4690641,LONG ISLAND EXPRESSWAY,,2023-12-28 03:46:00+00,40.76213,-73.7295,Queens,,1,0,0,1,0,0,0,1,0,Unspecified,Sedan
0101000020E61000001092054CE07852C024EEB1F4A15F4440,3479610,4691200,77 STREET,,2023-12-29 15:52:00+00,40.74713,-73.88869,Queens,,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
0101000020E610000088D7F50B767752C0D5CDC5DFF6604440,3479586,4691000,NORTHERN BOULEVARD,,2023-12-29 00:05:00+00,40.757534,-73.86658,Queens,11368,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Sedan
0101000020E61000002F505260017452C08D26176360654440,3479797,4691318,11 AVENUE,,2023-12-28 17:06:00+00,40.792004,-73.812584,Queens,11357,1,0,0,0,0,1,0,1,0,Passing or Lane Usage Improper,
0101000020E61000004D327216F67652C08FC6A17E17604440,3479553,4691191,108 STREET,,2023-12-29 15:34:00+00,40.750717,-73.85877,Queens,11368,1,1,0,0,0,0,0,1,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified","E-Bike,Sedan"
0101000020E6100000C0CFB870207652C0755776C1E05E4440,3479397,4691115,GRAND CENTRAL PKWY,,2023-12-30 04:20:00+00,40.741234,-73.84573,Queens,,1,0,0,2,0,0,0,2,0,"Alcohol Involvement,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E61000007216F6B4C37952C0E6965643E25E4440,3479764,4691070,QUEENS BOULEVARD,,2023-12-28 18:52:00+00,40.74128,-73.90257,Queens,,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,
0101000020E61000009D4A06802A7A52C059349D9D0C624440,3479551,4690950,,25-83     44 STREET,2023-12-29 07:50:00+00,40.76601,-73.908844,Queens,11103,1,0,0,1,0,0,0,1,0,"Backing Unsafely,Following Too Closely","Tanker,Sedan"
0101000020E61000007D96E7C1DD7A52C04BEA043411624440,3479736,4690948,33 STREET,,2023-12-28 18:20:00+00,40.76615,-73.919785,Queens,11102,1,0,0,2,0,0,0,2,0,"Traffic Control Disregarded,Unspecified","Sedan,Sedan"
0101000020E61000001FF46C567D6E52C09B030473F45C4440,3479656,4691193,242 STREET,,2023-12-29 16:35:00+00,40.72621,-73.7264,Queens,11426,1,0,0,0,0,1,0,1,0,Unspecified,Sedan
0101000020E610000076C3B645997552C0096CCEC1335F4440,3479562,4691302,VAN WYCK EXPWY,,2023-12-29 13:52:00+00,40.743767,-73.83748,Queens,,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Sedan,Tractor Truck Diesel"
0101000020E6100000091B9E5E297152C01B649291B3604440,3479682,4691051,213 STREET,,2023-12-29 12:20:00+00,40.75548,-73.76815,Queens,,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Sedan
0101000020E6100000A7B393C1517852C0836E2F698C624440,3479669,4691199,GRAND CENTRAL PKWY,,2023-12-29 06:45:00+00,40.76991,-73.87999,Queens,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Following Too Closely,Unspecified","Sedan,Sedan,Sedan"
0101000020E6100000AF5A99F04B7B52C0950ED6FF395E4440,3479877,4690884,LONG ISLAND EXPRESSWAY,,2023-12-28 17:35:00+00,40.736145,-73.92651,Queens,,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Sedan,Sedan"
0101000020E61000003EEDF0D7647352C00518963FDF564440,3479495,4691658,,116-53    VANWYCK EXPRESSWAY,2023-12-29 17:00:00+00,40.678688,-73.80303,Queens,11436,1,0,0,1,0,0,0,1,0,"Alcohol Involvement,Unspecified","Sedan,Sedan"
0101000020E6100000BF61A2410A7C52C0A20BEA5BE6604440,3479670,4691109,22 STREET,,2023-12-29 17:38:00+00,40.75703,-73.938126,Queens,11101,1,0,0,2,0,0,0,2,0,"Traffic Control Disregarded,Unspecified","Sedan,Sedan"
0101000020E610000024EEB1F4A17952C053E8BCC62E594440,3479849,4690916,CYPRESS AVENUE,,2023-12-28 22:20:00+00,40.69674,-73.90051,Queens,11385,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Sedan
0101000020E610000048F8DEDFA07B52C089B48D3F515F4440,3479936,4691876,QUEENS BOULEVARD,,2023-12-25 05:00:00+00,40.744667,-73.931694,Queens,,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
0101000020E6100000FAD51C20987B52C089D2DEE00B5F4440,3479621,4691528,47 AVENUE,,2023-12-29 17:20:00+00,40.74255,-73.93116,Queens,11101,1,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Sedan,Bike"
0101000020E610000044FB58C16F7D52C0744694F6065F4440,3479581,4691531,BORDEN AVENUE,,2023-12-29 15:00:00+00,40.7424,-73.959946,Queens,11101,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Box Truck"
0101000020E61000009CE1067C7E7A52C0931D1B81785B4440,3479747,4690931,,52-01     FLUSHING AVENUE,2023-12-28 02:00:00+00,40.714615,-73.91397,Queens,11378,1,0,0,1,0,0,0,1,0,"Alcohol Involvement,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E61000007429AE2AFB7852C00AF4893C49584440,3479425,4691636,VERMONT PLACE,,2023-12-30 16:15:00+00,40.689735,-73.89033,Queens,11432,1,0,0,3,0,0,0,3,0,"Brakes Defective,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000C63368E89F7452C0F792C6681D554440,3479520,4691362,BELT PARKWAY,,2023-12-29 10:30:00+00,40.66496,-73.82226,Queens,,1,0,0,1,0,0,0,1,0,"Following Too Closely,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000401361C3D37352C0B35E0CE544574440,3479601,4691360,132 STREET,,2023-12-29 23:50:00+00,40.68179,-73.8098,Queens,11420,1,0,0,1,0,0,0,1,0,"Alcohol Involvement,Unspecified,Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E610000021B07268917352C0EB6F09C03F594440,3479508,4691690,97 AVENUE,,2023-12-29 20:45:00+00,40.697258,-73.80575,Queens,11435,1,0,0,2,0,0,0,2,0,"Passing or Lane Usage Improper,Passing or Lane Usage Improper","Sedan,Sedan"
0101000020E6100000EE3D5C72DC7352C068E89FE062554440,3479755,4690876,NORTH CONDUIT AVENUE,,2023-12-28 16:03:00+00,40.66708,-73.81033,Queens,11420,1,0,0,1,0,0,0,1,0,"Unsafe Speed,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000000CC85EEFFE6E52C056B8E52329554440,3479804,4690841,SOUTH CONDUIT AVENUE,,2023-12-28 09:00:00+00,40.665318,-73.73431,Queens,11422,1,0,0,1,0,0,0,1,0,Unspecified,Sedan
0101000020E6100000931D1B81786F52C01B649291B3604440,3479418,4691253,LONG ISLAND EXPRESSWAY,,2023-12-30 13:03:00+00,40.75548,-73.74173,Queens,,1,0,0,3,0,0,0,3,0,"Driver Inexperience,View Obstructed/Limited","Station Wagon/Sport Utility Vehicle,Tanker"
0101000020E6100000115322895E6E52C02E20B41EBE5C4440,3479634,4691092,CROSS ISLAND PARKWAY,,2023-12-29 11:00:00+00,40.724552,-73.72452,Queens,,1,0,0,1,0,0,0,1,0,"Following Too Closely,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
