the_geom,cartodb_id,socrata_id,on_street_name,cross_street_name,date_time,latitude,longitude,borough,zip_code,crash_count,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,number_of_pedestrian_injured,number_of_pedestrian_killed,number_of_persons_injured,number_of_persons_killed,contributing_factors,vehicle_types
0101000020E610000071AC8BDB687C52C056BB26A435644440,3459275,4675683,EAST 96 STREET,,2023-11-01 06:44:00+00,40.782887,-73.9439,Manhattan,,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified","Sedan,NYC TRANSI"
0101000020E61000000282397AFC7E52C0E04A766C045E4440,3459170,4676331,,224       EAST 17 STREET,2023-11-02 22:30:00+00,40.73451,-73.98416,Manhattan,10003.0,1,0,0,0,0,0,0,0,0,Unspecified,Sedan
0101000020E6100000F41ABB44F57C52C0F52D73BA2C664440,3459510,4676111,LENOX AVENUE,,2023-10-29 10:41:00+00,40.79824,-73.95247,Manhattan,10026.0,1,0,0,0,0,0,0,0,0,"View Obstructed/Limited,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Bike"
0101000020E6100000DC80CF0F237C52C0B7EC10FFB0654440,3459422,4675483,2 AVENUE,,2023-10-31 09:30:00+00,40.794464,-73.93964,Manhattan,,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified","Sedan,Box Truck"
0101000020E6100000A6D590B8C77C52C0D5CA845FEA654440,3459453,4675484,EAST 109 STREET,,2023-10-31 18:09:00+00,40.796215,-73.94969,Manhattan,10029.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified","Sedan,Pick-up Truck"
0101000020E6100000F8A57EDE548052C059198D7C5E5D4440,3459386,4675815,VARICK STREET,,2023-11-01 22:50:00+00,40.729446,-74.00518,Manhattan,,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified","OMT,Sedan"
0101000020E61000005E6397A8DE7E52C001309E4143614440,3459205,4675859,,150       WEST 49 STREET,2023-11-02 10:50:00+00,40.759865,-73.98234,Manhattan,10019.0,1,0,0,0,0,0,0,0,0,"Unspecified,Unspecified","Bus,Station Wagon/Sport Utility Vehicle"
0101000020E610000085B69C4B717F52C0328FFCC1C05D4440,3459449,4675431,EAST 11 STREET,,2023-10-31 23:30:00+00,40.732445,-73.99129,Manhattan,,1,0,0,0,0,0,0,0,0,Unspecified,Sedan
0101000020E6100000D8F50B76C37C52C05C1B2AC6F9634440,3459158,4676603,EAST 91 STREET,,2023-11-02 16:47:00+00,40.78106,-73.94943,Manhattan,10128.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified","Bike,Station Wagon/Sport Utility Vehicle"
0101000020E610000090149161157F52C025B1A4DC7D5E4440,3459129,4676258,EAST 21 STREET,,2023-11-02 15:00:00+00,40.738216,-73.98568,Manhattan,10010.0,1,0,0,0,0,0,0,0,0,"Turning Improperly,Unspecified",Station Wagon/Sport Utility Vehicle
0101000020E610000089EAAD81AD7E52C0E2067C7E185F4440,3459534,4676259,,218       EAST 30 STREET,2023-10-27 11:30:00+00,40.742935,-73.97934,Manhattan,10016.0,1,0,0,0,0,0,0,0,0,"Unspecified,Unspecified",Sedan
0101000020E6100000CD920035B57C52C0E1EEACDD76694440,3459328,4675924,AMSTERDAM AVENUE,,2023-11-01 16:20:00+00,40.82394,-73.94856,Manhattan,10031.0,1,0,0,0,0,0,0,0,0,"Backing Unsafely,Unspecified",Sedan
0101000020E610000094C151F2EA7C52C0E9995E622C654440,3459089,4676103,MADISON AVENUE,,2023-11-02 11:53:00+00,40.790417,-73.95184,Manhattan,,1,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way,Unspecified","Box Truck,Station Wagon/Sport Utility Vehicle"
0101000020E6100000D50451F7017C52C0E49F19C407684440,3459535,4676221,WEST 135 STREET,,2023-10-27 07:50:00+00,40.812737,-73.93762,Manhattan,,1,0,0,0,0,0,0,0,0,"Unsafe Lane Changing,Other Vehicular","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000A7CB6262F37B52C0F71E2E39EE684440,3459572,4676232,WEST 144 STREET,,2023-10-25 00:00:00+00,40.81977,-73.93673,Manhattan,10037.0,1,0,0,0,0,0,0,0,0,"Other Vehicular,Passing Too Closely","Sedan,Sedan"
0101000020E61000007233DC80CF7C52C087A8C29FE1674440,3459486,4676223,,2367      8 AVENUE,2023-10-31 17:12:00+00,40.811573,-73.950165,Manhattan,10027.0,1,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Bike
0101000020E610000042B28009DC7C52C0B79C4B7155654440,3459240,4675684,MADISON AVENUE,,2023-11-01 12:30:00+00,40.79167,-73.95093,Manhattan,,1,0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper,Unspecified",Station Wagon/Sport Utility Vehicle
0101000020E61000009BC937DBDC7C52C03ACB2C42B1674440,3459582,4676109,,239       WEST 125 STREET,2023-10-22 11:43:00+00,40.810097,-73.95098,Manhattan,10027.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Following Too Closely","Sedan,Bus"
0101000020E6100000757632384A7E52C0C6504EB4AB604440,3459278,4675553,LEXINGTON AVENUE,,2023-11-01 11:30:00+00,40.75524,-73.97328,Manhattan,10017.0,1,0,0,0,0,0,0,0,0,"Following Too Closely,Unspecified","Dump,Pick-up Truck"
0101000020E61000008F1A13622E7F52C0E42D573F365F4440,3459521,4676346,,7         EAST 27 STREET,2023-10-28 01:21:00+00,40.743843,-73.987206,Manhattan,10016.0,1,0,0,0,0,0,0,0,0,"Unspecified,Unspecified","Sedan,Unk"
0101000020E6100000085A8121AB7F52C0B8CEBF5DF65B4440,3459594,4676020,BOWERY,,2023-10-18 21:59:00+00,40.718456,-73.99482,Manhattan,10013.0,1,0,0,0,0,0,0,0,0,"Traffic Control Disregarded,Unspecified","Taxi,Bike"
0101000020E6100000BAF770C9717F52C0B79BE09BA65B4440,3459365,4675857,HESTER STREET,,2023-11-01 16:22:00+00,40.716022,-73.99132,Manhattan,10002.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified","Pick-up Truck,Sedan"
0101000020E6100000B0C56E9F557E52C0DFFAB0DEA8614440,3459416,4675554,WEST 57 STREET,,2023-10-31 20:03:00+00,40.762966,-73.973976,Manhattan,10019.0,1,0,0,0,0,0,0,0,0,"Driver Inexperience,Unspecified","Sedan,E-Bike"
0101000020E61000006FD8B628B37F52C06B65C22FF55F4440,3459814,4676504,8 AVENUE,,2023-11-03 20:57:00+00,40.74967,-73.99531,Manhattan,,1,0,0,0,0,0,0,0,0,Unspecified,"Sedan,Sedan"
0101000020E6100000E9F17B9BFE7E52C0672783A3E4614440,3459786,4676117,WEST 54 STREET,,2023-11-03 15:15:00+00,40.76479,-73.98429,Manhattan,10019.0,1,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
0101000020E61000009F02603C838052C038A45181935D4440,3459952,4676709,GREENWICH STREET,,2023-10-31 19:40:00+00,40.731064,-74.00801,Manhattan,,1,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,E-Bike
0101000020E61000002AFF5A5EB97A52C0FEEDB25F776E4440,3459690,4676716,WEST 206 STREET,,2023-11-04 15:55:00+00,40.863018,-73.917564,Manhattan,,1,0,0,0,0,0,0,0,0,"Backing Unsafely,Backing Unsafely","Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel"
0101000020E61000006EDDCD531D7C52C0EA094B3CA0644440,3459723,4676261,FDR DRIVE,,2023-11-04 23:00:00+00,40.78614,-73.93929,Manhattan,,1,0,0,0,0,0,0,0,0,Unspecified,Sedan
0101000020E6100000B728B341268052C0C1FEEBDCB45B4440,3459757,4676841,,60        LAFAYETTE STREET,2023-11-03 06:35:00+00,40.716457,-74.002335,Manhattan,10013.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified","Sanitation,Sedan"
0101000020E61000007094BC3AC77E52C0BF9A0304735E4440,3459915,4676813,EAST 23 STREET,,2023-11-02 20:30:00+00,40.737885,-73.98091,Manhattan,10010.0,1,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
0101000020E6100000F86BB2463D8052C011C30E63D25D4440,3459907,4676710,,52        GROVE STREET,2023-11-02 09:04:00+00,40.732983,-74.00374,Manhattan,10014.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified",Sedan
0101000020E61000006FD8B628B37F52C06B65C22FF55F4440,3459849,4676505,WEST 30 STREET,,2023-11-03 11:00:00+00,40.74967,-73.99531,Manhattan,10001.0,1,0,0,0,0,0,0,0,0,"Following Too Closely,Unspecified","Station Wagon/Sport Utility Vehicle,Box Truck"
0101000020E61000003DF20703CF7F52C0EAB298D87C5C4440,3459781,4676847,,233       LAFAYETTE STREET,2023-11-03 13:00:00+00,40.72256,-73.99701,Manhattan,10012.0,1,0,0,0,0,0,0,0,0,"View Obstructed/Limited,Unspecified",Station Wagon/Sport Utility Vehicle
0101000020E6100000A7CB6262F37B52C08FFCC1C073674440,3459920,4676741,EAST 130 STREET,,2023-11-02 20:47:00+00,40.80822,-73.93673,Manhattan,10037.0,1,0,0,0,0,0,0,0,0,"Unspecified,Unspecified",Sedan
0101000020E61000008B6CE7FBA97F52C0698CD651D55C4440,3459695,4676273,,298       MULBERRY STREET,2023-11-04 16:20:00+00,40.72526,-73.99475,Manhattan,10012.0,1,0,0,0,0,0,0,0,0,"Unspecified,Unspecified","Sedan,Sedan"
0101000020E610000075B0FECF618052C0200890A1635F4440,3459825,4676324,10 AVENUE,,2023-11-03 19:00:00+00,40.745228,-74.00597,Manhattan,10011.0,1,0,0,0,0,0,0,0,0,"Reaction to Uninvolved Vehicle,Reaction to Uninvolved Vehicle","Box Truck,Station Wagon/Sport Utility Vehicle"
0101000020E6100000DDEEE53E397A52C05FEB5223F46F4440,3459911,4676846,BROADWAY,,2023-11-02 10:35:00+00,40.874638,-73.909744,Manhattan,,1,0,0,0,0,0,0,0,0,Unspecified,Sedan
0101000020E6100000541D7233DC7C52C09F5912A0A6624440,3459949,4676945,YORK AVENUE,,2023-10-31 16:32:00+00,40.77071,-73.95094,Manhattan,10075.0,1,0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper,Unspecified",Sedan
0101000020E6100000378E588B4F7D52C04E7FF62345624440,3459912,4676946,,332       EAST 71 STREET,2023-11-02 16:20:00+00,40.767735,-73.95798,Manhattan,10021.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified","Sedan,Box Truck"
0101000020E61000007A8D5DA27A7D52C0512E8D5F78614440,3459728,4676609,EAST 62 STREET,,2023-11-04 18:35:00+00,40.761486,-73.96061,Manhattan,10065.0,1,0,0,0,0,0,0,0,0,"Following Too Closely,Unspecified","Station Wagon/Sport Utility Vehicle,Ambulance"
0101000020E6100000F19D98F5628052C0C0E95DBC1F5B4440,3459998,4676996,PARK ROW,,2023-10-26 21:45:00+00,40.711906,-74.00604,Manhattan,10038.0,1,0,0,0,0,0,0,0,0,"Unspecified,Unspecified","Pick-up Truck,Station Wagon/Sport Utility Vehicle"
0101000020E6100000FBCC599F728052C0A5A0DB4B1A5B4440,3459788,4676328,PARK ROW,,2023-11-03 09:45:00+00,40.71174,-74.006996,Manhattan,10038.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Pick-up Truck"
0101000020E61000000B410E4A987B52C0ABE97AA2EB664440,3459928,4676742,HARLEM RIVER DRIVE,,2023-11-02 00:00:00+00,40.804066,-73.93117,Manhattan,,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified","Sedan,Sedan"
0101000020E6100000E21E4B1FBA7E52C0844BC79C675E4440,3459845,4676267,,324       EAST 23 STREET,2023-11-03 10:58:00+00,40.737537,-73.98011,Manhattan,10010.0,1,0,0,0,0,0,0,0,0,Unspecified,Taxi
0101000020E6100000C347C494487E52C01FA2D11DC45E4440,3459665,4676171,FDR DRIVE,,2023-11-04 01:45:00+00,40.74036,-73.97318,Manhattan,10016.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000D50968226C7E52C063B83A00E25E4440,3459885,4676202,EAST 30 STREET,,2023-11-03 00:00:00+00,40.741272,-73.97535,Manhattan,10016.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel"
0101000020E61000002FA3586E697D52C09929ADBF25684440,3459755,4676824,,80        LASALLE STREET,2023-11-04 16:30:00+00,40.813652,-73.95956,Manhattan,10027.0,1,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
0101000020E610000062670A9DD77C52C04DDA54DD23674440,3459931,4676828,WEST 120 STREET,,2023-11-02 23:27:00+00,40.805782,-73.95066,Manhattan,10027.0,1,0,0,0,0,0,0,0,0,"Traffic Control Disregarded,Unspecified","Station Wagon/Sport Utility Vehicle,E-Bike"
0101000020E6100000E84D452A8C7D52C0F5A276BF0A684440,3459734,4676219,,130       CLAREMONT AVENUE,2023-11-04 15:45:00+00,40.812828,-73.96168,Manhattan,10027.0,1,0,0,0,0,0,0,0,0,"Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000166A4DF38E7D52C09F8F32E202684440,3459738,4676199,,120       CLAREMONT AVENUE,2023-11-04 15:20:00+00,40.812588,-73.96185,Manhattan,10027.0,1,0,0,0,0,0,0,0,0,"Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E61000007CD5CA845F7C52C0D8648D7A88664440,3459898,4676743,,54        EAST 118 STREET,2023-11-02 11:40:00+00,40.80104,-73.94333,Manhattan,10035.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified",Sedan
0101000020E6100000A471A8DF857F52C07B12D89C835B4440,3459676,4676235,,6         ALLEN STREET,2023-11-04 08:25:00+00,40.714954,-73.992546,Manhattan,10002.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified",Station Wagon/Sport Utility Vehicle
0101000020E6100000A88C7F9F717F52C0F9669B1BD35B4440,3459927,4676848,GRAND STREET,,2023-11-02 08:48:00+00,40.71738,-73.99131,Manhattan,10002.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified","Lift Boom,Box Truck"
0101000020E6100000226C787AA58052C009168733BF5A4440,3459702,4676337,,67        LIBERTY STREET,2023-11-04 22:21:00+00,40.70896,-74.0101,Manhattan,10005.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E610000071395E81E87D52C08EAED2DD75624440,3459692,4676576,MADISON AVENUE,,2023-11-04 09:42:00+00,40.769222,-73.967316,Manhattan,10065.0,1,0,0,0,0,0,0,0,0,"Other Vehicular,Other Vehicular","Dump,Station Wagon/Sport Utility Vehicle"
0101000020E6100000399B8E006E8052C073D6A71C935D4440,3460101,4676713,,438       HUDSON STREET,2023-11-05 02:30:00+00,40.731052,-74.006714,Manhattan,10014.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified,Unspecified","Sedan,Sedan"
0101000020E6100000EA42ACFE087D52C05B423EE8D9644440,3460317,4677282,MADISON AVENUE,,2023-10-30 05:03:00+00,40.7879,-73.953674,Manhattan,10029.0,1,0,0,0,0,0,0,0,0,"Pavement Slippery,Unspecified",Sedan
0101000020E6100000A2EE0390DA7E52C08B321B6492634440,3460217,4677162,WEST 71 STREET,,2023-11-04 10:36:00+00,40.777905,-73.98209,Manhattan,,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Taxi,Box Truck"
0101000020E6100000A796ADF5457E52C0527E52EDD3614440,3460207,4676200,EAST 59 STREET,,2023-11-04 12:25:00+00,40.76428,-73.97302,Manhattan,,1,0,0,0,0,0,0,0,0,"Backing Unsafely,Unspecified",Sedan
0101000020E6100000BCB376DB857E52C0B2BCAB1E30634440,3460107,4676356,CENTRAL PARK WEST,,2023-11-05 04:10:00+00,40.774906,-73.97692,Manhattan,,1,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Taxi
0101000020E610000016F6B4C35F7F52C0CCB8A981E6614440,3460307,4677215,,465       WEST 51 STREET,2023-10-31 08:30:00+00,40.764847,-73.99022,Manhattan,10019.0,1,0,0,0,0,0,0,0,0,"Unspecified,Unspecified","Sedan,Carry All"
0101000020E61000002979758E017D52C07DD0B359F5694440,3460357,4677189,HENRY HUDSON PARKWAY,,2023-10-19 19:16:00+00,40.8278,-73.95322,Manhattan,,1,0,0,0,0,0,0,0,0,Unspecified,Sedan
0101000020E61000007DCB9C2E8B7F52C04C16F71F995C4440,3460133,4676896,,263       BOWERY,2023-11-05 20:00:00+00,40.723423,-73.99287,Manhattan,10002.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Following Too Closely,Unspecified","Sedan,Sedan"
0101000020E6100000BCCB457C278052C00DFD135CAC5C4440,3460237,4677251,,380       WEST BROADWAY,2023-11-03 12:30:00+00,40.72401,-74.00241,Manhattan,10012.0,1,0,0,0,0,0,0,0,0,"Turning Improperly,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000D0B359F5B97A52C0137EA99F376F4440,3460220,4677028,BROADWAY,,2023-11-04 13:33:00+00,40.868885,-73.9176,Manhattan,,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified","Box Truck,Sedan"
0101000020E6100000D72FD80DDB7E52C0000341800C654440,3460349,4677164,HENRY HUDSON PARKWAY,,2023-10-27 18:30:00+00,40.789444,-73.98212,Manhattan,,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E61000008A3C49BA667E52C0AF0793E2E3654440,3460157,4676640,WEST 96 STREET,,2023-11-05 13:10:00+00,40.796017,-73.97502,Manhattan,,1,0,0,0,0,0,0,0,0,"Unsafe Lane Changing,Unspecified",Sedan
0101000020E6100000A2B437F8C27C52C0672AC423F16A4440,3460214,4676778,HENRY HUDSON PARKWAY,,2023-11-04 05:00:00+00,40.835484,-73.9494,Manhattan,,1,0,0,0,0,0,0,0,0,"Unsafe Lane Changing,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000317C444C897C52C0AAD72D0263654440,3460158,4676775,,151       EAST 106 STREET,2023-11-05 02:26:00+00,40.792084,-73.94588,Manhattan,10029.0,1,0,0,0,0,0,0,0,0,"Other Vehicular,Other Vehicular","Ambulance,Station Wagon/Sport Utility Vehicle"
0101000020E610000058552FBFD37E52C07C7E18213C624440,3460164,4677213,,1804      BROADWAY,2023-11-04 08:35:00+00,40.76746,-73.981674,Manhattan,10019.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Box Truck"
0101000020E6100000CA6C9049467E52C0ECC039234A5F4440,3460358,4677207,EAST 35 STREET,,2023-10-18 11:05:00+00,40.74445,-73.97304,Manhattan,10016.0,1,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Taxi
0101000020E61000009E29745E637D52C07C4276DEC6624440,3460150,4676605,3 AVENUE,,2023-11-05 16:02:00+00,40.771694,-73.95919,Manhattan,10021.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified",Station Wagon/Sport Utility Vehicle
0101000020E6100000DC80CF0F237C52C061527C7C426A4440,3460151,4676779,WEST 155 STREET,,2023-11-05 18:38:00+00,40.830154,-73.93964,Manhattan,,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified",Sedan
0101000020E61000004963B48EAA7C52C03602F1BA7E654440,3460197,4676260,PARK AVENUE,,2023-11-04 09:03:00+00,40.79293,-73.94791,Manhattan,10029.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified",Station Wagon/Sport Utility Vehicle
0101000020E610000066BD18CA897C52C0B119E0826C694440,3460312,4677190,WEST 144 STREET,,2023-10-30 16:05:00+00,40.823624,-73.94591,Manhattan,10031.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified",Sedan
0101000020E610000081785DBF608052C026E4839ECD5C4440,3460199,4676334,VARICK STREET,,2023-11-04 21:28:00+00,40.725025,-74.005905,Manhattan,10013.0,1,0,0,0,0,0,0,0,0,"Backing Unsafely,Unspecified","Box Truck,Station Wagon/Sport Utility Vehicle"
0101000020E6100000FB57569A947E52C0BF49D3A068604440,3460144,4676506,,22        VANDERBILT AVENUE,2023-11-05 15:18:00+00,40.753193,-73.97782,Manhattan,10017.0,1,0,0,0,0,0,0,0,0,Unspecified,Sedan
0101000020E610000066BE839F387E52C0925CFE43FA5F4440,3460347,4677044,2 AVENUE,,2023-10-27 11:50:00+00,40.749825,-73.972206,Manhattan,10017.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified","Sedan,Pick-up Truck"
0101000020E610000014AE47E17A7F52C00E12A27C415F4440,3460582,4676755,WEST 25 STREET,,2023-11-05 04:20:00+00,40.744186,-73.991875,Manhattan,10010.0,1,0,0,0,0,0,0,0,0,"Unsafe Speed,Unspecified",Sedan
0101000020E61000005B087250C28052C06E3315E2915A4440,3460656,4676803,,81        BROADWAY,2023-11-05 10:40:00+00,40.707577,-74.01186,Manhattan,10006.0,1,0,0,0,0,0,0,0,0,,
0101000020E61000003B8C497F2F7D52C07FFB3A70CE684440,3460700,4677485,WEST 133 STREET,,2023-11-01 14:36:00+00,40.8188,-73.956024,Manhattan,10031.0,1,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Flat Bed
0101000020E6100000E90E62670A7B52C078279F1EDB6E4440,3460691,4677414,WEST 204 STREET,,2023-11-02 15:00:00+00,40.866062,-73.92251,Manhattan,10034.0,1,0,0,0,0,0,0,0,0,"Unsafe Lane Changing,Unspecified",Sedan
0101000020E610000014ED2AA4FC7C52C0541C075E2D694440,3460722,4677513,WEST 138 STREET,,2023-10-30 12:18:00+00,40.821697,-73.95292,Manhattan,,1,0,0,0,0,0,0,0,0,"Unspecified,Unspecified","Sedan,Carry All"
0101000020E6100000649291B3B07F52C0B43C0FEECE624440,3460622,4677224,,645       WEST 57 STREET,2023-11-05 08:25:00+00,40.77194,-73.99516,Manhattan,10019.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,PK"
0101000020E6100000328FFCC1C07C52C0833463D1746A4440,3460718,4677512,WEST 152 STREET,,2023-10-30 08:00:00+00,40.83169,-73.949265,Manhattan,,1,0,0,0,0,0,0,0,0,"Backing Unsafely,Unspecified",Station Wagon/Sport Utility Vehicle
0101000020E610000023F3C81F0C7F52C0838769DFDC5D4440,3460517,4676839,,236       EAST 15 STREET,2023-11-06 16:30:00+00,40.733303,-73.985115,Manhattan,10003.0,1,0,0,0,0,0,0,0,0,"Unspecified,Unspecified","Sedan,Bus"
0101000020E61000003FC571E0D57E52C002D369DD06614440,3460589,4677217,WEST 47 STREET,,2023-11-05 05:35:00+00,40.758022,-73.981804,Manhattan,10036.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified","Bus,Station Wagon/Sport Utility Vehicle"
0101000020E61000000A80F10C1A7C52C0AE9B525E2B694440,3460525,4677561,WEST 145 STREET,,2023-11-06 18:53:00+00,40.821636,-73.93909,Manhattan,,1,0,0,0,0,0,0,0,0,"Other Vehicular,Other Vehicular,Driver Inattention/Distraction","Sedan,Sedan,Sedan"
0101000020E6100000AEBB79AA437C52C0DDEEE53E39664440,3460730,4677371,LEXINGTON AVENUE,,2023-10-28 16:24:00+00,40.798622,-73.94163,Manhattan,10029.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000E0BE0E9C337C52C0AD16D86322674440,3460640,4676752,EAST 125 STREET,,2023-11-05 20:00:00+00,40.805737,-73.94065,Manhattan,10035.0,1,0,0,0,0,0,0,0,0,"Unspecified,Unspecified","Sedan,Tractor Truck Diesel"
0101000020E6100000CA897615527C52C04DDBBFB2D2684440,3460623,4676653,,230       WEST 140 STREET,2023-11-05 08:02:00+00,40.81893,-73.94251,Manhattan,10030.0,1,0,0,0,0,0,0,0,0,"Alcohol Involvement,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E61000001FBAA0BE657C52C02426A8E15B684440,3460542,4677563,WEST 135 STREET,,2023-11-05 16:43:00+00,40.815304,-73.94371,Manhattan,10030.0,1,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way,Unspecified","Sedan,Bike"
0101000020E6100000FB05BB61DB7E52C02429E96168634440,3460618,4676349,,2025      BROADWAY,2023-11-05 10:40:00+00,40.776623,-73.98214,Manhattan,10023.0,1,0,0,0,0,0,0,0,0,"View Obstructed/Limited,Following Too Closely","Sedan,Sedan"
0101000020E61000000BEF7211DF7F52C094C0E61C3C5B4440,3460585,4676849,,12        OLIVER STREET,2023-11-05 09:30:00+00,40.712772,-73.99799,Manhattan,10038.0,1,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E610000097395D16137F52C021205F4205614440,3460522,4677219,WEST 45 STREET,,2023-11-06 21:38:00+00,40.757973,-73.98554,Manhattan,10036.0,1,0,0,0,0,0,0,0,0,"Turning Improperly,Unspecified","Taxi,Sedan"
0101000020E6100000FDD8243FE27F52C099D53BDC0E614440,3460860,4677759,,528       WEST 39 STREET,2023-11-07 23:25:00+00,40.758266,-73.998184,Manhattan,10018.0,1,0,0,0,0,0,0,0,0,"Aggressive Driving/Road Rage,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E610000020EF552B138052C083C0CAA145604440,3460883,4677690,,500       WEST 30 STREET,2023-11-07 19:05:00+00,40.752125,-74.00117,Manhattan,10001.0,1,0,0,0,0,0,0,0,0,"View Obstructed/Limited,Failure to Yield Right-of-Way","Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle"
0101000020E61000006ABC7493188052C0F2608BDD3E5F4440,3460932,4676797,,360       WEST 20 STREET,2023-11-06 09:30:00+00,40.744106,-74.0015,Manhattan,10011.0,1,0,0,0,0,0,0,0,0,"Passing Too Closely,Unspecified","Sedan,Pedicab"
0101000020E61000004A9869FB578052C0293E3E213B5D4440,3461137,4677776,,201       VARICK STREET,2023-10-31 08:32:00+00,40.728367,-74.00537,Manhattan,10014.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Unspecified","Sedan,Sedan"
0101000020E6100000A27A6B60AB7B52C00342EBE1CB664440,3460953,4677025,,320       EAST 126 STREET,2023-11-06 14:00:00+00,40.803097,-73.932335,Manhattan,10035.0,1,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
0101000020E6100000371AC05B207D52C000A94D9CDC634440,3460847,4677060,EAST 87 STREET,,2023-11-07 06:20:00+00,40.78017,-73.9551,Manhattan,10128.0,1,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
