the_geom,cartodb_id,socrata_id,on_street_name,cross_street_name,date_time,latitude,longitude,borough,zip_code,crash_count,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,number_of_pedestrian_injured,number_of_pedestrian_killed,number_of_persons_injured,number_of_persons_killed,contributing_factors,vehicle_types
0101000020E6100000F1BA7EC16E7652C0D3F71A82E36C4440,3489078,4698406,MORRIS PARK AVENUE,,2024-01-24 17:40:00+00,40.850693,-73.85051,Bronx,10461.0,1,0,0,0,0,1,0,1,0,Unspecified,Station Wagon/Sport Utility Vehicle
0101000020E6100000C976BE9F1A7B52C0A88FC01F7E6A4440,3488883,4697838,EAST 165 STREET,,2024-01-25 20:18:00+00,40.831974,-73.9235,Bronx,10452.0,1,0,0,0,0,2,0,2,0,Failure to Yield Right-of-Way,Pick-up Truck
0101000020E6100000AD174339D17A52C0F2B0506B9A6B4440,3488921,4697880,WEST 170 STREET,,2024-01-24 08:00:00+00,40.84065,-73.91902,Bronx,10452.0,1,0,0,0,0,2,0,2,0,Failure to Yield Right-of-Way,E-Scooter
0101000020E61000000E4E44BFB67A52C0C879FF1F276C4440,3488965,4698054,WEST MOUNT EDEN AVENUE,,2024-01-24 18:56:00+00,40.844944,-73.917404,Bronx,10452.0,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
0101000020E61000008DD5E6FF557B52C08D96033DD4684440,3488970,4697913,,500       GRAND CONCOURSE,2024-01-24 11:00:00+00,40.818977,-73.927124,Bronx,10451.0,1,0,0,2,0,0,0,2,0,"Following Too Closely,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000A374E95F927A52C01C78B5DC996B4440,3489207,4698050,WALTON AVENUE,,2024-01-21 19:45:00+00,40.840633,-73.915184,Bronx,10452.0,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,
0101000020E61000006284F068E37A52C0DC12B9E00C684440,3489077,4698495,EAST 144 STREET,,2024-01-24 18:15:00+00,40.812893,-73.92013,Bronx,,1,1,0,0,0,0,0,1,0,"Traffic Control Disregarded,Unspecified","Sedan,Bike"
0101000020E61000004CA60A46257752C0E8A562635E714440,3488999,4697716,EAST 222 STREET,,2024-01-24 17:42:00+00,40.885693,-73.86165,Bronx,10467.0,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,
0101000020E61000007E52EDD3F17452C02F50526001724440,3489114,4697194,,3961      PROVOST AVENUE,2024-01-23 07:25:00+00,40.890667,-73.82726,Bronx,10466.0,1,0,0,1,0,0,0,1,0,"Following Too Closely,Unspecified","Station Wagon/Sport Utility Vehicle,Bus"
0101000020E6100000249C16BCE87552C01CCF6740BD714440,3489143,4697197,,1217      EAST 233 STREET,2024-01-23 15:28:00+00,40.888588,-73.84233,Bronx,10466.0,1,0,0,2,0,0,0,2,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000006B60AB048B7552C03083312251704440,3488960,4698440,BAYCHESTER AVENUE,,2024-01-24 19:45:00+00,40.877476,-73.83661,Bronx,10475.0,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
0101000020E6100000C408E1D1C67552C01CCF6740BD6F4440,3488754,4697611,,3125      GUNTHER AVENUE,2024-01-25 07:47:00+00,40.872963,-73.84026,Bronx,10469.0,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Sedan
0101000020E61000009E0C8E92577752C06A1327F73B704440,3489194,4698370,EAST GUN HILL ROAD,,2024-01-22 06:25:00+00,40.87683,-73.86472,Bronx,,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
0101000020E6100000A0E062450D7A52C07A8D5DA27A6F4440,3489228,4697993,MAJOR DEEGAN EXPRESSWAY,,2024-01-19 20:43:00+00,40.87093,-73.90706,Bronx,,1,0,0,2,0,0,0,2,0,"Unsafe Speed,Reaction to Uninvolved Vehicle,Unspecified","Sedan,Sedan,Bus"
0101000020E6100000A27A6B60AB7952C0734BAB21716D4440,3488909,4697743,,2180      GRAND CONCOURSE,2024-01-24 18:04:00+00,40.855015,-73.901085,Bronx,10457.0,1,0,0,0,0,1,0,1,0,Unspecified,Station Wagon/Sport Utility Vehicle
0101000020E610000052EDD3F1987952C039807EDFBF6D4440,3489070,4697738,EAST 183 STREET,,2024-01-24 22:37:00+00,40.857418,-73.89996,Bronx,10468.0,1,1,0,0,0,0,0,1,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inexperience","Sedan,Bike"
0101000020E6100000A9A44E40137952C0EE2422FC8B6E4440,3488759,4697690,MARION AVENUE,,2024-01-25 08:40:00+00,40.863647,-73.8918,Bronx,10458.0,1,0,0,1,0,0,0,1,0,"Failure to Yield Right-of-Way,Unspecified","Sedan,Sedan"
0101000020E610000049BA66F2CD7852C0527FBDC2826D4440,3488948,4697853,EAST 187 STREET,,2024-01-24 08:10:00+00,40.855553,-73.88757,Bronx,10458.0,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Van
0101000020E61000004C1AA375547752C03CBD529621724440,3489553,4698369,BRONX RIVER PARKWAY,,2024-01-26 16:00:00+00,40.89165,-73.86453,Bronx,,1,0,0,4,0,0,0,4,0,"Following Too Closely,Following Too Closely,Following Too Closely,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E61000000CCD751A697752C076374F75C8714440,3489568,4697891,BRONX RIVER PARKWAY,,2024-01-26 07:40:00+00,40.88893,-73.86579,Bronx,,1,0,0,1,0,0,0,1,0,"Following Too Closely,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E610000062DBA2CC067752C0F1BDBF417B694440,3489573,4698228,STORY AVENUE,,2024-01-26 17:19:00+00,40.824074,-73.85979,Bronx,,1,0,0,0,0,1,0,1,0,Fell Asleep,Sedan
0101000020E61000000F7BA180ED7852C07632384A5E694440,3489677,4698625,FAILE STREET,,2024-01-15 18:45:00+00,40.82319,-73.889496,Bronx,10459.0,1,0,0,1,0,0,0,1,0,"Unsafe Speed,Unspecified",Station Wagon/Sport Utility Vehicle
0101000020E61000001CF0F961847952C082A8FB00A46C4440,3489483,4698030,PARK AVENUE,,2024-01-26 19:00:00+00,40.848755,-73.898705,Bronx,10457.0,1,0,0,1,0,0,0,1,0,Reaction to Uninvolved Vehicle,Moped
0101000020E6100000C1559E40D87752C0CB4A9352D06D4440,3489527,4698029,BRONX RIVER PARKWAY,,2024-01-26 17:42:00+00,40.85792,-73.872574,Bronx,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Following Too Closely,Following Too Closely","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000002D26361FD77652C0A14ACD1E686D4440,3489611,4697946,,1102      LYDIG AVENUE,2024-01-26 12:20:00+00,40.85474,-73.85688,Bronx,10461.0,1,0,0,1,0,0,0,1,0,"Alcohol Involvement,Following Too Closely","Taxi,Station Wagon/Sport Utility Vehicle"
0101000020E6100000029F1F46087B52C0E5ED08A7056B4440,3489501,4698020,EAST 167 STREET,,2024-01-26 23:30:00+00,40.83611,-73.92238,Bronx,10452.0,1,0,0,2,0,0,0,2,0,"Unsafe Speed,Unspecified","Taxi,Station Wagon/Sport Utility Vehicle"
0101000020E61000003A4030478F7B52C05B423EE8D9684440,3489587,4698022,MAJOR DEEGAN EXPRESSWAY,,2024-01-26 13:57:00+00,40.81915,-73.93062,Bronx,,1,0,0,3,0,0,0,3,0,"Following Too Closely,Unsafe Lane Changing","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000CD3B4ED1917652C0B5A679C729724440,3489572,4698347,,863       EAST 233 STREET,2024-01-26 16:00:00+00,40.8919,-73.85265,Bronx,10466.0,1,0,0,1,0,0,0,1,0,"Turning Improperly,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E610000019C5724BAB7952C04DDA54DD236F4440,3489456,4698504,WEST KINGSBRIDGE ROAD,,2024-01-26 07:40:00+00,40.868282,-73.90108,Bronx,10468.0,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Sedan
0101000020E6100000ED9925016A7852C066FA25E2AD6F4440,3480837,4692380,MOSHOLU PARKWAY,,2024-01-02 00:05:00+00,40.872494,-73.88147,Bronx,10458.0,1,0,0,0,1,0,0,0,1,"Traffic Control Disregarded,Unspecified",Motorscooter
0101000020E6100000E6965643E27852C0D80FB1C1C2694440,3490090,4698960,WESTCHESTER AVENUE,,2024-01-25 06:41:00+00,40.826256,-73.88881,Bronx,10459.0,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Sedan
0101000020E61000001956F146E67752C00E661360586A4440,3489951,4698226,BRONX RIVER PARKWAY,,2024-01-27 13:21:00+00,40.830822,-73.87343,Bronx,,1,0,0,4,0,0,0,4,0,"Aggressive Driving/Road Rage,Unspecified,Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E6100000B6D617096D7952C05B7C0A80F1704440,3489987,4698005,WEST 238 STREET,,2024-01-27 01:22:00+00,40.88237,-73.89728,Bronx,10463.0,1,0,0,1,0,0,0,1,0,"Unsafe Speed,Unspecified","Moped,Sedan"
0101000020E6100000D8F4A0A0147952C0AE62F19BC26A4440,3490125,4698827,,1476      SEABURY PLACE,2024-01-21 12:39:00+00,40.834064,-73.891884,Bronx,10460.0,1,0,0,2,0,0,0,2,0,"Driver Inexperience,Unspecified,Unspecified","Sedan,Sedan,Taxi"
0101000020E61000002EAD86C43D7852C05649641F64694440,3490108,4698876,,1500      BRUCKNER BOULEVARD,2024-01-24 18:40:00+00,40.823368,-73.87877,Bronx,10473.0,1,0,0,3,0,0,0,3,0,"Passing or Lane Usage Improper,Passing or Lane Usage Improper","Tractor Truck Gasoline,Taxi"
0101000020E6100000C078060DFD7752C0A54929E8F6724440,3490048,4698354,EAST 237 STREET,,2024-01-26 19:56:00+00,40.89816,-73.87482,Bronx,10470.0,1,0,0,2,0,0,0,2,0,"Unsafe Speed,Unspecified","Sedan,Box Truck"
0101000020E6100000F7E461A1D67852C08CA2073E06694440,3490101,4698981,GARRISON AVENUE,,2024-01-25 18:55:00+00,40.820503,-73.8881,Bronx,10474.0,1,0,0,1,0,0,0,1,0,Unspecified,"Moped,Sedan"
0101000020E6100000091B9E5E297B52C042959A3DD06A4440,3489923,4698456,JEROME AVENUE,,2024-01-27 18:45:00+00,40.83448,-73.9244,Bronx,10452.0,1,1,0,0,0,0,0,1,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified","Sedan,Bike"
0101000020E6100000E8137992747952C06E3480B7406E4440,3489907,4698661,EAST 188 STREET,,2024-01-27 16:50:00+00,40.86135,-73.89774,Bronx,,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Sedan
0101000020E6100000F6D1A92B9F7752C0C2172653056B4440,3490120,4698873,CROSS BRONX EXPRESSWAY,,2024-01-23 08:00:00+00,40.8361,-73.86909,Bronx,,1,0,0,1,0,0,0,1,0,"Unsafe Lane Changing,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E610000073F4F8BD4D7A52C02E043928616E4440,3489941,4698488,LANDING ROAD,,2024-01-27 04:28:00+00,40.86234,-73.910995,Bronx,,1,0,0,3,0,0,0,3,0,"Alcohol Involvement,Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E6100000A032FE7DC67952C0D07EA4880C6B4440,3490130,4698809,,3673      3 AVENUE,2024-01-17 09:13:00+00,40.83632,-73.90274,Bronx,10456.0,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Sedan
0101000020E61000001C5F7B66497A52C09738F240646B4440,3489979,4698023,MORRIS AVENUE,,2024-01-27 06:03:00+00,40.838997,-73.91073,Bronx,,1,0,0,1,0,0,0,1,0,"Failure to Yield Right-of-Way,Unspecified","Van,Sedan"
0101000020E610000076E09C11A57952C046B6F3FDD46C4440,3490056,4698648,EAST BURNSIDE AVENUE,,2024-01-26 22:15:00+00,40.85025,-73.9007,Bronx,10457.0,1,0,0,1,0,0,0,1,0,Pavement Defective,MOPED
0101000020E61000000BD28C45D37952C0344DD87E326E4440,3490067,4698783,WEST 184 STREET,,2024-01-26 03:10:00+00,40.860916,-73.90352,Bronx,10468.0,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Taxi,Station Wagon/Sport Utility Vehicle"
0101000020E6100000A0E062450D7A52C033C51C041D6B4440,3490074,4698813,,1368      WEBSTER AVENUE,2024-01-26 23:17:00+00,40.836823,-73.90706,Bronx,10456.0,1,0,0,0,0,1,0,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Station Wagon/Sport Utility Vehicle
0101000020E61000001B0DE02D907852C015747B49636C4440,3490394,4698592,EAST 181 STREET,,2024-01-28 04:42:00+00,40.84678,-73.8838,Bronx,,1,0,0,0,0,1,0,1,0,Unsafe Speed,
0101000020E6100000F3716DA8187952C0DE03745FCE684440,3490643,4699176,BRUCKNER BOULEVARD,,2024-01-22 19:30:00+00,40.818798,-73.89213,Bronx,10459.0,1,0,0,2,0,0,0,2,0,"Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E61000009E7B0F971C7752C0139CFA40F26A4440,3490349,4698506,METROPOLITAN AVENUE,,2024-01-28 15:12:00+00,40.835518,-73.86112,Bronx,10462.0,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
0101000020E61000009C16BCE82B7A52C0CAE02879756A4440,3490657,4699074,,1218      BROOK AVENUE,2024-01-11 11:45:00+00,40.83171,-73.90893,Bronx,10456.0,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,
0101000020E6100000176536C8247952C0CDCD37A27B684440,3490396,4698959,GARRISON AVENUE,,2024-01-28 17:10:00+00,40.816273,-73.89287,Bronx,10474.0,1,0,0,1,0,0,0,1,0,Driver Inattention/Distraction,Sedan
0101000020E6100000A52C431CEB7452C0B0C91AF5106D4440,3490661,4699236,BRUCKNER EXPRESSWAY,,2024-01-04 18:00:00+00,40.85208,-73.82685,Bronx,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Carry All"
0101000020E6100000C58F31772D7B52C02A029CDEC5674440,3490374,4698831,ALEXANDER AVENUE,,2024-01-28 23:28:00+00,40.810726,-73.92465,Bronx,10454.0,1,0,0,3,0,0,0,3,0,"View Obstructed/Limited,Unspecified,Unspecified,Unspecified,Unspecified","Sedan,Pick-up Truck,Sedan,Sedan,Sedan"
0101000020E61000002E56D4601A7B52C0BC581822A7694440,3490460,4698219,GRAND CONCOURSE,,2024-01-28 05:26:00+00,40.825413,-73.923485,Bronx,10451.0,1,0,0,2,0,0,0,2,0,Alcohol Involvement,Station Wagon/Sport Utility Vehicle
0101000020E61000009EEFA7C64B7752C070B1A206D3704440,3490585,4698349,WHITE PLAINS ROAD,,2024-01-27 12:00:00+00,40.88144,-73.864,Bronx,10467.0,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
0101000020E6100000B7EEE6A90E7752C06F2D93E178724440,3490418,4698939,EAST 233 STREET,,2024-01-28 18:55:00+00,40.894314,-73.86027,Bronx,,1,0,0,0,0,2,0,2,0,Driver Inattention/Distraction,Sedan
0101000020E6100000C5FEB27BF27852C03D98141F9F6C4440,3490662,4699118,BELMONT AVENUE,,2024-01-03 12:15:00+00,40.848606,-73.8898,Bronx,10457.0,1,1,0,0,0,0,0,1,0,"Backing Unsafely,Unspecified","Station Wagon/Sport Utility Vehicle,Bike"
0101000020E6100000A96A82A8FB7852C0815A0C1EA66B4440,3490652,4699327,,808       EAST 175 STREET,2024-01-16 00:16:00+00,40.841007,-73.89036,Bronx,10460.0,1,0,0,0,0,2,0,2,0,"Other Vehicular,Other Vehicular","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E610000040D9942BBC7952C0E00F3FFF3D6C4440,3490516,4699244,WEBSTER AVENUE,,2024-01-28 04:07:00+00,40.845642,-73.90211,Bronx,10457.0,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified",Station Wagon/Sport Utility Vehicle
0101000020E6100000EDF5EE8FF77852C09929ADBF256C4440,3490457,4698591,EAST TREMONT AVENUE,,2024-01-28 20:37:00+00,40.844902,-73.89011,Bronx,10457.0,1,0,0,1,0,0,0,1,0,"Turning Improperly,Unsafe Lane Changing","Sedan,Moped"
0101000020E610000014B4C9E1937852C0D9B11188D76D4440,3490611,4699328,,625       EAST FORDHAM ROAD,2024-01-26 00:00:00+00,40.85814,-73.884026,Bronx,10458.0,1,0,0,1,0,0,0,1,0,"Turning Improperly,Unspecified","Bus,Station Wagon/Sport Utility Vehicle"
0101000020E610000068791EDC9D7952C04777103B53704440,3481583,4692442,SUMMIT PLACE,,2024-01-03 17:25:00+00,40.87754,-73.90026,Bronx,10463.0,1,0,0,4,0,0,0,4,0,"Unspecified,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E61000009AB1683A3B7B52C080608E1EBF6B4440,3450824,4669237,WEST 170 STREET,,2023-10-06 10:12:00+00,40.84177,-73.92549,Bronx,10452.0,1,0,0,2,0,0,0,2,0,"View Obstructed/Limited,Unspecified","Sedan,Sedan"
0101000020E61000007C7E18213C7752C0BC9179E40F724440,3489484,4698342,BRONX BOULEVARD,,2024-01-26 18:50:00+00,40.89111,-73.863045,Bronx,,1,0,0,4,0,0,0,4,0,"Failure to Yield Right-of-Way,Unspecified","Station Wagon/Sport Utility Vehicle,Box Truck"
0101000020E610000039984D80617952C0ABCE6A813D744440,3490808,4699419,,6585      BROADWAY,2024-01-29 13:19:00+00,40.908127,-73.896576,Bronx,10471.0,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified",Sedan
0101000020E6100000DC12B9E00C7852C05AD6FD63216A4440,3490872,4698875,,1594      WESTCHESTER AVENUE,2024-01-29 04:00:00+00,40.829144,-73.875786,Bronx,10472.0,1,0,0,1,0,0,0,1,0,Unspecified,Sedan
0101000020E61000009FE57970777852C09F02603C83724440,3491048,4699382,MAJOR DEEGAN EXPRESSWAY,,2024-01-24 14:58:00+00,40.89463,-73.88229,Bronx,,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E6100000587380608E7A52C001DC2C5E2C6C4440,3470764,4684769,CROSS BRONX EXPY,,2023-12-04 09:20:00+00,40.845104,-73.91494,Bronx,,1,0,0,0,1,0,0,0,1,"Unsafe Speed,Unspecified,Unspecified","Motorcycle,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel"
0101000020E610000088D860E1247752C0FCA9F1D24D6A4440,3490990,4698879,WHITE PLAINS ROAD,,2024-01-29 23:30:00+00,40.8305,-73.861626,Bronx,10472.0,1,0,0,0,0,1,0,1,0,,
0101000020E610000036CD3B4ED17952C0ABCE6A813D704440,3491018,4699420,BAILEY AVENUE,,2024-01-28 19:01:00+00,40.876877,-73.9034,Bronx,10463.0,1,0,0,0,0,1,0,1,0,Unspecified,Bus
0101000020E6100000BF654E97C57852C0992CEE3F32714440,3491064,4699432,MOSHOLU PARKWAY,,2024-01-15 14:15:00+00,40.884346,-73.88706,Bronx,,1,0,0,3,0,0,0,3,0,"Driver Inattention/Distraction,Unspecified","Sedan,Sedan"
0101000020E610000081B22957787952C0DACA4BFE27714440,3491043,4699434,BAILEY AVENUE,,2024-01-26 05:45:00+00,40.884033,-73.89797,Bronx,10463.0,1,0,0,0,0,1,0,1,0,Unspecified,Sedan
0101000020E6100000CD58349D9D7A52C072FE2614226C4440,3490935,4698780,WEST MOUNT EDEN AVENUE,,2024-01-29 09:16:00+00,40.84479,-73.91587,Bronx,10452.0,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
0101000020E6100000AB2688BA0F7852C0C07630629F704440,3490815,4698784,EAST GUN HILL ROAD,,2024-01-29 14:31:00+00,40.879864,-73.87596,Bronx,,1,0,0,1,0,0,0,1,0,"Passing or Lane Usage Improper,Unspecified","Ambulance,Sedan"
0101000020E6100000C976BE9F1A7B52C0A88FC01F7E6A4440,3490834,4698491,RIVER AVENUE,,2024-01-29 01:40:00+00,40.831974,-73.9235,Bronx,10452.0,1,0,0,1,0,0,0,1,0,"Failure to Yield Right-of-Way,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E610000024D1CB28967952C0807EDFBF79714440,3491047,4699433,WEST 240 STREET,,2024-01-25 09:14:00+00,40.886528,-73.89979,Bronx,10463.0,1,0,0,1,0,0,0,1,0,Unspecified,Sedan
0101000020E6100000963E74417D7952C043C5387F13684440,3490838,4698961,BRUCKNER BOULEVARD,,2024-01-29 08:58:00+00,40.813095,-73.89827,Bronx,10455.0,1,0,0,1,0,0,0,1,0,"Other Vehicular,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E61000004B766C04E27952C09CA223B9FC674440,3491057,4699471,,554       PROSPECT AVENUE,2024-01-23 18:50:00+00,40.8124,-73.90442,Bronx,10455.0,1,0,0,0,0,1,0,1,0,Tinted Windows,Station Wagon/Sport Utility Vehicle
0101000020E61000003BC780ECF57652C0931D1B8178694440,3490937,4698877,,845       WHITE PLAINS ROAD,2024-01-29 13:00:00+00,40.82399,-73.85876,Bronx,10473.0,1,0,0,1,0,0,0,1,0,"Unsafe Lane Changing,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E6100000EAB298D87C7652C039D4EFC2D66C4440,3490813,4699122,WILLIAMSBRIDGE ROAD,,2024-01-29 19:11:00+00,40.850304,-73.85137,Bronx,10461.0,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E61000004BC8073D9B7952C04A61DEE34C6F4440,3491060,4699422,,2727      UNIVERSITY AVENUE,2024-01-22 00:00:00+00,40.869534,-73.9001,Bronx,10468.0,1,0,0,2,0,0,0,2,0,"Passing or Lane Usage Improper,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E61000006CEBA7FFAC7952C0ABD1AB014A6B4440,3490966,4698817,CLAREMONT PARKWAY,,2024-01-29 12:15:00+00,40.838196,-73.901184,Bronx,10457.0,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Flat Bed,Station Wagon/Sport Utility Vehicle"
0101000020E6100000F241CF66D57952C04C55DAE21A6D4440,3491042,4699353,GRAND CONCOURSE,,2024-01-26 20:41:00+00,40.852383,-73.90365,Bronx,,1,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","E-Bike,other"
0101000020E610000076C3B645997752C07AA52C431C6D4440,3490880,4698821,BRONX PARK EAST,,2024-01-29 15:15:00+00,40.852425,-73.86873,Bronx,10462.0,1,0,0,1,0,0,0,1,0,"Following Too Closely,Unspecified","Sedan,Sedan"
0101000020E61000000E4A9869FB7952C07250C24CDB6B4440,3491053,4699550,EAST MOUNT EDEN AVENUE,,2024-01-23 22:42:00+00,40.84263,-73.90597,Bronx,10457.0,1,0,0,1,0,0,0,1,0,"Aggressive Driving/Road Rage,Unspecified,Unspecified","Sedan,Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000603C8386FE7952C00C90680245704440,3491059,4699431,WEST 230 STREET,,2024-01-22 08:56:00+00,40.877106,-73.90616,Bronx,,1,0,0,0,0,1,0,1,0,Unspecified,Box Truck
0101000020E61000008B4F01309E7952C03FE3C281906E4440,3490820,4698905,WEST 190 STREET,,2024-01-29 12:17:00+00,40.863785,-73.90028,Bronx,10468.0,1,0,0,1,0,0,0,1,0,"Lost Consciousness,Unspecified","Sedan,Sedan"
0101000020E61000008FDFDBF4677752C0B134F0A31A6A4440,3491697,4699395,,1085      BEACH AVENUE,2024-01-31 09:25:00+00,40.828938,-73.86572,Bronx,10472.0,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Sedan,Sedan"
0101000020E6100000BD5296218E7252C0AFEC82C1356D4440,3492122,4700235,CROSS STREET,,2024-01-27 20:32:00+00,40.853203,-73.789925,Bronx,10464.0,1,0,0,0,0,1,0,1,0,Unspecified,Sedan
0101000020E61000008481E7DEC37852C030F5F3A622714440,3491890,4699428,MOSHOLU PARKWAY,,2024-01-31 08:30:00+00,40.88387,-73.886955,Bronx,,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Sedan,Sedan"
0101000020E61000003A3B191C257752C0F3AE7AC03C704440,3491803,4699191,BARNES AVENUE,,2024-01-31 06:45:00+00,40.876854,-73.86164,Bronx,10467.0,1,0,0,0,0,1,0,1,0,Traffic Control Disregarded,
0101000020E610000018CFA0A17F7652C0D28C45D3D9694440,3491704,4699644,BRUCKNER EXPRESSWAY,,2024-01-31 19:45:00+00,40.82696,-73.85154,Bronx,,1,0,0,1,0,0,0,1,0,Reaction to Uninvolved Vehicle,Sedan
0101000020E61000003F8C101E6D7A52C034B91803EB6A4440,3491867,4699667,EAST 169 STREET,,2024-01-31 20:55:00+00,40.835297,-73.91291,Bronx,10456.0,1,0,0,2,0,0,0,2,0,"Passing or Lane Usage Improper,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E610000002B7EEE6A97A52C076C3B64599694440,3491952,4698793,PARK AVENUE,,2024-01-30 03:50:00+00,40.82499,-73.91662,Bronx,,1,0,0,1,0,0,0,1,0,"Passing Too Closely,Unspecified","Sedan,PK"
0101000020E6100000A27A6B60AB7852C03541D47D006C4440,3491715,4699325,EAST 178 STREET,,2024-01-31 20:03:00+00,40.843765,-73.88546,Bronx,10460.0,1,0,0,4,0,0,0,4,0,"Unspecified,Unspecified","Taxi,Sedan"
0101000020E61000009A5FCD01827952C012143FC6DC694440,3491698,4699078,,1135      PROSPECT AVENUE,2024-01-31 03:08:00+00,40.82705,-73.89856,Bronx,10459.0,1,0,0,1,0,0,0,1,0,Unsafe Speed,Sedan
0101000020E6100000E63FA4DFBE7852C02AE3DF675C684440,3491640,4699613,,720       HUNTS POINT AVENUE,2024-02-01 21:00:00+00,40.81532,-73.88665,Bronx,10474.0,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Taxi,Sedan"
0101000020E6100000F8C264AA607652C0B41CE8A1B6694440,3491785,4699393,,919       CASTLE HILL AVENUE,2024-01-31 22:18:00+00,40.825886,-73.84965,Bronx,10473.0,1,0,0,1,0,0,0,1,0,"Failure to Yield Right-of-Way,Driver Inattention/Distraction","Moped,Station Wagon/Sport Utility Vehicle"
0101000020E6100000F25EB532E17552C078978BF84E6C4440,3492034,4698929,,1510      WATERS PLACE,2024-01-30 12:40:00+00,40.84616,-73.84187,Bronx,10461.0,1,0,0,1,0,0,0,1,0,"Tire Failure/Inadequate,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E610000039EE940ED67552C0DC12B9E00C6A4440,3492158,4700190,BRUCKNER BOULEVARD,,2024-01-24 21:30:00+00,40.828518,-73.84119,Bronx,10465.0,1,0,0,3,0,0,0,3,0,"Unspecified,Unspecified","Dump,Sedan"
